@relation bearing_data1

@attribute sensor_0 numeric
@attribute sensor_1 numeric
@attribute sensor_2 numeric
@attribute sensor_3 numeric
@attribute sensor_4 numeric
@attribute sensor_5 numeric
@attribute sensor_6 numeric
@attribute sensor_7 numeric

@data
-0.118425,-0.118969,-0.118337,-0.118117,-0.115111,-0.11596,-0.115536,-0.115095
-0.116687,-0.117221,-0.1175,-0.116805,-0.112913,-0.113389,-0.114233,-0.113692
-0.117461,-0.117087,-0.117741,-0.117302,-0.114604,-0.113961,-0.113968,-0.114252
-0.119259,-0.119362,-0.118992,-0.117656,-0.115276,-0.1159,-0.115817,-0.114704
-0.11757,-0.116955,-0.117939,-0.116955,-0.114363,-0.114713,-0.1145,-0.113536
-0.118185,-0.116371,-0.116795,-0.116599,-0.114105,-0.114731,-0.115,-0.114604
-0.118344,-0.119157,-0.118489,-0.118719,-0.11518,-0.11525,-0.116291,-0.116751
-0.117182,-0.117232,-0.116886,-0.117675,-0.114407,-0.11386,-0.113858,-0.114704
-0.118178,-0.116402,-0.117648,-0.117247,-0.115032,-0.115643,-0.114106,-0.114507
-0.118603,-0.118797,-0.119257,-0.118447,-0.116788,-0.115736,-0.115718,-0.115597
-0.11675,-0.116818,-0.117837,-0.117018,-0.114779,-0.114702,-0.114427,-0.114519
-0.118217,-0.117647,-0.117656,-0.11774,-0.115391,-0.115924,-0.114712,-0.115033
-0.119145,-0.118335,-0.11823,-0.117827,-0.116063,-0.115865,-0.115366,-0.114716
-0.117253,-0.117788,-0.116699,-0.116969,-0.114321,-0.113735,-0.114643,-0.114021
-0.117665,-0.118121,-0.117891,-0.116651,-0.115104,-0.113924,-0.114529,-0.114059
-0.117915,-0.118204,-0.117965,-0.118606,-0.115705,-0.1157,-0.115829,-0.115982
-0.117734,-0.117901,-0.116588,-0.117226,-0.114214,-0.114386,-0.113942,-0.113742
-0.117733,-0.117611,-0.117386,-0.116866,-0.113983,-0.11394,-0.114417,-0.114158
-0.118494,-0.118638,-0.117621,-0.118087,-0.115323,-0.115444,-0.115234,-0.115062
-0.117773,-0.116812,-0.117057,-0.117644,-0.114398,-0.113831,-0.114393,-0.113048
-0.117642,-0.116634,-0.117127,-0.117893,-0.114537,-0.113689,-0.114875,-0.114607
-0.11933,-0.118086,-0.118274,-0.118419,-0.115447,-0.114968,-0.115578,-0.115878
-0.117368,-0.11775,-0.117219,-0.117454,-0.114706,-0.115162,-0.115032,-0.114707
-0.118456,-0.118534,-0.117174,-0.117657,-0.114954,-0.114535,-0.114295,-0.115067
-0.119105,-0.118886,-0.118739,-0.11845,-0.116111,-0.115585,-0.115447,-0.115581
-0.117384,-0.116652,-0.116958,-0.117864,-0.113733,-0.114747,-0.11522,-0.114828
-0.117857,-0.118312,-0.117641,-0.116997,-0.114399,-0.114598,-0.115017,-0.114965
-0.119053,-0.120013,-0.118704,-0.118419,-0.115214,-0.115001,-0.116063,-0.115989
-0.115843,-0.11612,-0.116889,-0.116535,-0.114306,-0.114066,-0.113986,-0.114225
-0.117545,-0.117346,-0.117426,-0.11727,-0.114361,-0.114078,-0.114681,-0.113803
-0.118506,-0.117484,-0.118862,-0.118287,-0.115205,-0.115341,-0.115867,-0.115563
-0.118024,-0.118384,-0.118047,-0.117563,-0.11465,-0.114963,-0.114939,-0.114262
-0.117943,-0.117048,-0.117958,-0.11752,-0.115126,-0.113929,-0.114578,-0.11423
-0.119698,-0.118148,-0.118458,-0.118439,-0.115549,-0.11549,-0.115584,-0.115406
-0.11843,-0.117674,-0.118204,-0.117437,-0.114068,-0.115149,-0.114361,-0.11559
-0.118448,-0.11766,-0.117772,-0.117365,-0.114119,-0.114991,-0.114274,-0.114276
-0.119359,-0.119061,-0.118495,-0.118199,-0.115535,-0.115907,-0.115793,-0.11512
-0.117926,-0.118843,-0.117404,-0.117503,-0.113968,-0.113926,-0.114432,-0.114913
-0.117488,-0.118087,-0.118246,-0.118385,-0.115262,-0.115039,-0.114259,-0.114011
-0.117987,-0.116945,-0.117511,-0.117538,-0.114919,-0.114501,-0.113562,-0.114175
-0.11743,-0.117619,-0.118136,-0.117115,-0.114475,-0.114424,-0.114441,-0.114334
-0.117891,-0.115995,-0.118121,-0.116941,-0.11451,-0.114247,-0.115023,-0.114104
-0.118454,-0.118832,-0.118336,-0.118378,-0.11591,-0.11594,-0.114911,-0.114222
-0.116824,-0.117415,-0.117056,-0.117253,-0.114914,-0.114538,-0.113943,-0.114572
-0.118882,-0.119258,-0.117465,-0.117751,-0.114488,-0.11411,-0.114677,-0.11487
-0.118313,-0.119438,-0.119041,-0.118197,-0.115337,-0.115561,-0.115647,-0.115005
-0.117815,-0.116999,-0.117199,-0.118093,-0.11496,-0.114815,-0.11406,-0.115134
-0.118457,-0.117201,-0.117073,-0.117325,-0.113173,-0.113889,-0.103936,-0.114134
-0.118435,-0.119188,-0.118877,-0.117967,-0.116204,-0.115983,-0.108304,-0.115408
-0.117693,-0.116979,-0.117232,-0.117799,-0.114255,-0.114288,-0.162754,-0.114435
-0.117745,-0.117877,-0.11692,-0.117291,-0.114062,-0.114666,-0.121526,-0.115064
-0.118993,-0.118335,-0.11811,-0.118109,-0.115319,-0.114977,-0.112564,-0.116565
-0.117467,-0.117353,-0.116547,-0.116848,-0.113806,-0.114442,-0.114323,-0.113627
-0.117772,-0.117813,-0.117925,-0.116829,-0.114215,-0.113964,-0.114637,-0.114175
-0.118703,-0.117953,-0.119246,-0.118512,-0.115761,-0.115733,-0.115289,-0.115622
-0.117765,-0.117483,-0.117401,-0.117328,-0.113767,-0.114435,-0.113513,-0.114331
-0.117424,-0.116428,-0.117614,-0.117332,-0.113938,-0.113671,-0.109028,-0.113638
-0.118771,-0.117253,-0.118582,-0.118042,-0.115826,-0.114892,-0.115898,-0.111652
-0.117955,-0.11717,-0.118118,-0.117406,-0.114358,-0.114761,-0.115228,-0.114193
-0.11679,-0.116698,-0.117137,-0.117143,-0.113785,-0.114405,-0.114858,-0.113682
-0.118383,-0.118386,-0.118019,-0.118237,-0.11444,-0.115965,-0.11574,-0.114224
-0.117262,-0.116717,-0.116883,-0.116941,-0.115351,-0.115703,-0.114486,-0.114951
-0.117233,-0.116414,-0.117354,-0.116719,-0.114336,-0.113557,-0.114449,-0.113759
-0.117663,-0.117634,-0.119338,-0.118003,-0.11576,-0.115686,-0.141163,-0.098445
-0.11721,-0.115977,-0.117123,-0.11728,-0.113094,-0.112807,-0.113899,-0.113183
-0.116967,-0.117546,-0.116541,-0.116127,-0.113271,-0.113501,-0.113088,-0.113588
-0.117645,-0.117925,-0.117535,-0.117391,-0.114119,-0.114645,-0.1177,-0.114217
-0.118346,-0.11719,-0.117725,-0.117448,-0.11492,-0.115037,-0.115231,-0.114992
-0.119239,-0.11932,-0.11871,-0.118765,-0.115384,-0.114739,-0.116399,-0.115223
-0.118265,-0.117902,-0.117914,-0.118005,-0.115442,-0.115636,-0.11504,-0.115403
-0.119898,-0.118223,-0.119378,-0.119449,-0.115587,-0.116291,-0.116764,-0.11545
-0.11885,-0.119854,-0.119478,-0.119489,-0.116794,-0.117218,-0.11627,-0.116565
-0.118489,-0.118659,-0.117936,-0.118346,-0.114662,-0.11513,-0.114598,-0.113437
-0.1191,-0.117977,-0.117637,-0.118628,-0.114887,-0.115581,-0.115287,-0.115149
-0.118406,-0.119339,-0.117966,-0.117917,-0.11585,-0.11479,-0.115065,-0.114981
-0.117548,-0.117306,-0.117709,-0.118494,-0.114875,-0.114497,-0.11562,-0.115022
-0.118254,-0.11796,-0.117728,-0.118467,-0.114464,-0.114132,-0.114561,-0.114429
-0.119665,-0.1204,-0.1195,-0.118464,-0.115884,-0.115658,-0.115764,-0.115171
-0.11664,-0.116152,-0.117723,-0.117607,-0.114863,-0.114034,-0.114748,-0.114736
-0.118068,-0.118401,-0.119002,-0.11878,-0.115412,-0.115634,-0.116271,-0.115785
-0.118858,-0.118024,-0.118349,-0.118411,-0.113954,-0.115262,-0.115298,-0.114487
-0.117574,-0.115997,-0.117968,-0.117788,-0.114616,-0.113429,-0.114874,-0.114341
-0.117746,-0.117422,-0.117783,-0.117229,-0.114874,-0.113921,-0.114913,-0.114446
-0.117762,-0.117864,-0.118308,-0.116941,-0.114246,-0.113562,-0.114307,-0.114583
-0.117048,-0.117765,-0.118027,-0.11761,-0.115118,-0.114527,-0.114369,-0.11355
-0.118605,-0.118283,-0.118047,-0.117341,-0.114291,-0.114007,-0.11475,-0.114421
-0.118669,-0.118677,-0.118742,-0.117699,-0.115333,-0.115434,-0.114844,-0.114227
-0.118225,-0.118115,-0.118077,-0.117374,-0.115164,-0.115384,-0.114956,-0.11517
-0.119759,-0.119273,-0.119337,-0.119058,-0.115348,-0.116767,-0.115296,-0.115586
-0.117647,-0.119031,-0.118074,-0.118662,-0.114129,-0.114496,-0.114994,-0.113084
-0.118595,-0.119259,-0.117132,-0.117786,-0.11452,-0.115172,-0.115146,-0.115144
-0.117735,-0.117353,-0.117744,-0.117465,-0.11469,-0.114286,-0.115411,-0.114305
-0.118227,-0.116783,-0.117719,-0.117367,-0.114098,-0.114632,-0.114699,-0.114794
-0.118555,-0.117818,-0.117178,-0.117881,-0.114551,-0.114164,-0.115228,-0.115152
-0.118098,-0.117028,-0.118765,-0.118642,-0.115908,-0.116277,-0.115277,-0.115451
-0.118009,-0.118088,-0.118071,-0.11762,-0.114455,-0.11397,-0.115153,-0.116078
-0.118003,-0.11799,-0.117761,-0.117177,-0.114786,-0.113214,-0.114675,-0.114384
-0.118011,-0.118106,-0.118382,-0.117572,-0.114697,-0.115217,-0.114951,-0.114163
-0.117989,-0.116637,-0.117538,-0.117302,-0.114777,-0.114381,-0.113935,-0.114446
-0.120145,-0.120187,-0.11982,-0.119685,-0.116638,-0.117362,-0.116958,-0.116868
-0.118139,-0.119238,-0.118742,-0.117674,-0.115517,-0.115412,-0.115749,-0.115141
-0.117939,-0.11777,-0.117814,-0.117696,-0.114328,-0.115617,-0.114309,-0.114133
-0.118319,-0.117827,-0.117625,-0.116791,-0.114741,-0.113888,-0.114265,-0.114537
-0.117809,-0.118005,-0.117806,-0.118066,-0.11557,-0.114838,-0.114576,-0.115308
-0.117272,-0.116447,-0.11756,-0.117246,-0.114139,-0.114518,-0.114502,-0.113516
-0.118505,-0.116659,-0.117997,-0.117558,-0.114592,-0.115174,-0.114603,-0.11426
-0.118265,-0.118406,-0.118119,-0.118656,-0.115705,-0.115579,-0.115924,-0.116578
-0.118351,-0.11724,-0.117394,-0.116386,-0.114088,-0.113366,-0.114621,-0.114321
-0.118969,-0.118115,-0.117484,-0.117548,-0.114685,-0.115037,-0.113788,-0.114319
-0.117858,-0.117915,-0.117449,-0.118133,-0.114792,-0.114831,-0.114618,-0.115887
-0.117845,-0.11654,-0.11713,-0.117894,-0.11434,-0.114591,-0.115062,-0.114516
-0.117158,-0.11632,-0.118007,-0.116626,-0.11439,-0.11395,-0.114656,-0.114662
-0.119765,-0.117782,-0.118144,-0.117553,-0.11518,-0.116551,-0.11487,-0.114814
-0.118408,-0.116346,-0.117333,-0.117965,-0.114808,-0.115431,-0.114386,-0.114772
-0.118332,-0.117247,-0.117844,-0.11782,-0.114669,-0.114672,-0.114973,-0.115426
-0.117779,-0.118949,-0.117763,-0.117969,-0.114749,-0.114372,-0.114779,-0.114975
-0.117842,-0.117537,-0.117987,-0.117561,-0.115226,-0.114916,-0.114776,-0.113635
-0.11709,-0.116809,-0.117217,-0.117447,-0.113512,-0.114065,-0.114453,-0.114083
-0.119119,-0.118747,-0.119331,-0.11845,-0.115642,-0.115453,-0.116682,-0.115073
-0.117524,-0.116561,-0.117256,-0.117764,-0.114339,-0.115453,-0.114511,-0.114477
-0.118289,-0.118035,-0.118598,-0.117446,-0.115088,-0.114602,-0.11523,-0.114776
-0.118601,-0.117545,-0.117776,-0.117834,-0.114052,-0.114276,-0.115673,-0.115216
-0.118167,-0.117368,-0.117675,-0.117422,-0.114782,-0.113756,-0.113871,-0.113961
-0.117829,-0.118672,-0.11715,-0.116888,-0.115698,-0.115271,-0.114878,-0.117732
-0.119028,-0.119683,-0.118813,-0.118499,-0.115311,-0.114215,-0.116017,-0.115974
-0.118076,-0.117417,-0.11716,-0.117016,-0.114976,-0.115192,-0.114174,-0.112618
-0.117703,-0.116918,-0.117675,-0.11712,-0.114034,-0.114007,-0.114863,-0.114734
-0.118961,-0.118795,-0.118202,-0.118252,-0.114546,-0.115091,-0.114929,-0.114242
-0.118284,-0.117205,-0.117245,-0.117945,-0.113826,-0.11434,-0.114645,-0.113712
-0.118427,-0.117261,-0.117396,-0.116981,-0.11449,-0.115021,-0.114504,-0.114809
-0.118681,-0.118755,-0.117736,-0.118746,-0.115436,-0.115094,-0.115394,-0.11523
-0.118273,-0.117137,-0.118041,-0.11727,-0.114844,-0.113903,-0.115038,-0.11429
-0.118518,-0.117805,-0.117692,-0.117445,-0.113721,-0.11483,-0.114847,-0.114349
-0.117975,-0.118453,-0.117455,-0.117671,-0.114834,-0.115233,-0.114761,-0.114762
-0.116072,-0.117217,-0.117535,-0.117829,-0.114937,-0.114764,-0.114572,-0.115792
-0.117881,-0.118353,-0.11741,-0.11752,-0.114848,-0.115692,-0.114234,-0.113491
-0.11851,-0.117946,-0.118416,-0.118491,-0.115892,-0.116038,-0.115463,-0.114596
-0.116982,-0.116894,-0.116932,-0.118009,-0.115079,-0.114737,-0.114715,-0.112972
-0.117242,-0.118066,-0.117364,-0.117739,-0.114934,-0.114984,-0.114313,-0.114878
-0.117164,-0.117125,-0.117538,-0.117751,-0.114113,-0.114775,-0.114402,-0.113917
-0.117201,-0.116705,-0.117775,-0.117352,-0.114822,-0.114465,-0.115066,-0.115231
-0.117621,-0.118099,-0.118081,-0.117731,-0.114913,-0.11479,-0.114985,-0.114264
-0.119962,-0.119372,-0.118102,-0.118069,-0.114743,-0.11452,-0.115835,-0.11486
-0.118125,-0.116805,-0.118441,-0.11772,-0.115038,-0.115142,-0.114009,-0.112834
-0.117919,-0.117707,-0.117614,-0.117635,-0.114999,-0.114154,-0.11534,-0.114329
-0.11721,-0.117516,-0.116255,-0.116488,-0.114054,-0.114226,-0.114184,-0.113346
-0.118594,-0.117956,-0.117398,-0.11722,-0.114604,-0.11389,-0.114365,-0.115096
-0.115967,-0.117011,-0.116786,-0.117598,-0.113986,-0.113765,-0.114476,-0.114152
-0.116902,-0.118182,-0.118078,-0.117837,-0.115178,-0.115168,-0.115627,-0.115092
-0.116823,-0.117163,-0.117448,-0.117825,-0.114613,-0.114751,-0.114413,-0.113394
-0.117892,-0.118242,-0.117839,-0.117388,-0.114891,-0.114532,-0.115798,-0.113658
-0.118232,-0.116969,-0.117395,-0.117426,-0.11365,-0.114429,-0.114456,-0.114205
-0.117029,-0.116845,-0.116512,-0.116915,-0.115184,-0.114578,-0.114397,-0.113945
-0.11689,-0.117433,-0.117714,-0.117647,-0.113947,-0.115084,-0.114109,-0.115649
-0.117937,-0.117094,-0.11874,-0.118323,-0.115483,-0.11487,-0.115579,-0.115191
-0.117848,-0.117422,-0.118126,-0.116871,-0.114838,-0.114225,-0.114727,-0.114603
-0.11896,-0.118214,-0.11787,-0.117869,-0.114832,-0.114935,-0.114333,-0.114436
-0.118259,-0.118285,-0.117322,-0.117928,-0.113907,-0.114667,-0.114486,-0.113936
-0.118517,-0.117953,-0.117765,-0.117343,-0.115106,-0.114926,-0.114543,-0.114129
-0.118628,-0.117453,-0.117376,-0.117733,-0.114617,-0.115047,-0.1144,-0.114566
-0.119314,-0.1192,-0.117991,-0.118833,-0.11625,-0.116537,-0.115877,-0.116735
-0.118012,-0.11677,-0.117687,-0.117406,-0.1144,-0.113997,-0.114402,-0.114303
-0.118967,-0.117315,-0.117236,-0.117206,-0.114077,-0.114359,-0.114186,-0.11586
-0.117227,-0.117951,-0.116846,-0.117634,-0.113992,-0.113713,-0.114182,-0.114739
-0.117343,-0.116365,-0.118015,-0.117342,-0.113874,-0.114672,-0.1143,-0.114366
-0.1184,-0.116453,-0.117543,-0.117086,-0.113967,-0.114458,-0.114603,-0.11575
-0.118498,-0.117498,-0.117692,-0.1186,-0.115328,-0.115199,-0.115464,-0.114111
-0.118801,-0.118434,-0.117269,-0.118148,-0.114657,-0.114806,-0.114244,-0.114175
-0.118272,-0.11784,-0.117979,-0.117459,-0.114598,-0.114002,-0.114277,-0.113692
-0.117257,-0.116474,-0.117053,-0.117173,-0.113002,-0.114024,-0.114853,-0.114042
-0.117407,-0.117825,-0.11723,-0.117154,-0.114558,-0.114314,-0.11423,-0.11416
-0.117267,-0.118089,-0.117319,-0.117093,-0.114159,-0.113532,-0.114086,-0.113719
-0.11715,-0.117011,-0.116739,-0.116775,-0.113497,-0.113492,-0.113524,-0.114407
-0.118634,-0.117029,-0.118064,-0.117523,-0.115138,-0.115258,-0.114924,-0.115162
-0.117535,-0.115985,-0.118014,-0.117023,-0.115143,-0.114723,-0.114562,-0.115167
-0.117679,-0.117946,-0.117309,-0.117527,-0.11428,-0.114061,-0.11555,-0.114955
-0.118088,-0.116078,-0.117077,-0.11748,-0.114771,-0.114222,-0.114809,-0.112991
-0.116949,-0.117617,-0.117961,-0.117395,-0.114052,-0.114738,-0.114961,-0.115375
-0.117145,-0.117192,-0.117176,-0.117867,-0.114388,-0.114699,-0.115392,-0.113263
-0.117465,-0.116902,-0.117639,-0.116988,-0.114292,-0.113974,-0.114562,-0.113224
-0.117742,-0.117416,-0.118024,-0.117555,-0.114115,-0.113804,-0.112217,-0.114965
-0.118645,-0.116963,-0.117134,-0.116833,-0.115024,-0.113905,-0.113799,-0.115141
-0.117447,-0.116359,-0.117235,-0.118223,-0.115375,-0.115059,-0.114494,-0.119576
-0.11626,-0.116133,-0.117193,-0.116823,-0.114183,-0.113379,-0.115444,-0.11491
-0.118133,-0.117367,-0.117048,-0.117344,-0.114507,-0.114968,-0.115648,-0.113907
-0.117664,-0.117104,-0.116851,-0.117183,-0.113992,-0.114718,-0.113611,-0.113256
-0.117815,-0.117438,-0.116437,-0.117318,-0.114344,-0.114241,-0.114725,-0.113408
-0.117959,-0.116916,-0.116088,-0.117357,-0.114642,-0.114995,-0.114333,-0.114745
-0.117685,-0.117143,-0.118084,-0.117688,-0.11447,-0.113895,-0.115085,-0.113212
-0.117185,-0.118815,-0.117767,-0.11767,-0.115065,-0.115124,-0.114352,-0.115113
-0.118162,-0.117691,-0.117586,-0.117682,-0.114215,-0.113899,-0.114425,-0.114265
-0.117578,-0.118282,-0.117681,-0.117734,-0.113685,-0.113052,-0.114225,-0.114639
-0.117374,-0.117972,-0.117975,-0.116928,-0.115068,-0.114667,-0.114615,-0.114622
-0.118519,-0.116542,-0.11807,-0.117573,-0.115488,-0.115409,-0.114478,-0.114226
-0.117815,-0.118373,-0.118333,-0.11728,-0.114441,-0.113371,-0.113969,-0.114287
-0.118321,-0.117795,-0.116849,-0.117322,-0.114323,-0.113852,-0.114668,-0.11508
-0.117723,-0.11771,-0.117312,-0.117199,-0.11405,-0.115731,-0.11468,-0.114685
-0.118496,-0.118436,-0.118068,-0.117898,-0.114144,-0.114041,-0.114386,-0.114413
-0.117883,-0.116752,-0.117234,-0.117054,-0.11447,-0.113013,-0.114851,-0.114583
-0.117196,-0.117171,-0.118152,-0.117825,-0.114951,-0.115164,-0.114744,-0.114235
-0.116956,-0.118239,-0.116687,-0.116917,-0.114601,-0.115029,-0.123137,-0.116311
-0.117089,-0.117218,-0.117533,-0.117777,-0.114883,-0.114831,-0.114328,-0.114834
-0.117448,-0.117939,-0.117647,-0.117665,-0.114889,-0.114811,-0.114531,-0.114398
-0.117498,-0.1165,-0.11821,-0.117459,-0.115465,-0.114531,-0.115547,-0.114399
-0.117244,-0.118123,-0.118038,-0.117585,-0.114274,-0.11502,-0.1141,-0.114355
-0.116467,-0.117069,-0.117261,-0.117649,-0.114389,-0.113819,-0.114713,-0.114614
-0.118372,-0.117496,-0.117798,-0.117836,-0.114928,-0.114256,-0.11416,-0.113663
-0.116684,-0.116789,-0.117151,-0.117276,-0.114824,-0.11432,-0.114843,-0.115326
-0.118238,-0.117256,-0.117264,-0.118144,-0.114687,-0.114216,-0.114515,-0.114765
-0.117713,-0.117055,-0.117283,-0.117203,-0.115018,-0.114557,-0.114236,-0.114761
-0.117499,-0.117679,-0.117637,-0.118135,-0.114415,-0.113485,-0.114555,-0.113956
-0.117547,-0.118266,-0.116465,-0.117433,-0.114375,-0.113791,-0.11457,-0.114678
-0.117147,-0.118346,-0.11767,-0.117323,-0.114136,-0.114752,-0.114075,-0.114712
-0.117857,-0.118096,-0.117906,-0.11775,-0.113954,-0.114063,-0.113293,-0.114253
-0.118063,-0.117216,-0.117679,-0.117393,-0.114368,-0.114233,-0.176678,-0.113356
-0.117467,-0.1175,-0.117663,-0.116821,-0.114546,-0.115236,-0.114216,-0.11526
-0.117042,-0.117175,-0.11722,-0.117638,-0.115337,-0.115062,-0.114918,-0.113741
-0.118587,-0.118081,-0.119125,-0.11845,-0.115238,-0.114931,-0.116124,-0.115372
-0.11734,-0.11698,-0.117525,-0.117907,-0.114879,-0.114484,-0.115167,-0.114456
-0.11701,-0.11789,-0.118263,-0.118155,-0.114883,-0.115024,-0.115136,-0.114969
-0.117314,-0.116926,-0.117572,-0.117857,-0.113818,-0.11378,-0.118391,-0.113868
-0.117784,-0.117143,-0.117425,-0.117058,-0.114425,-0.114339,-0.113008,-0.113896
-0.118664,-0.117472,-0.118158,-0.117326,-0.114549,-0.114157,-0.114123,-0.114321
-0.117938,-0.11781,-0.11806,-0.117833,-0.114617,-0.113637,-0.114835,-0.114258
-0.118186,-0.117377,-0.117557,-0.117279,-0.114719,-0.11454,-0.11492,-0.114405
-0.117527,-0.116241,-0.114985,-0.115966,-0.112348,-0.112815,-0.112046,-0.112227
-0.117908,-0.117391,-0.117473,-0.11763,-0.11443,-0.114037,-0.113584,-0.113758
-0.116919,-0.117922,-0.117523,-0.117077,-0.11479,-0.114514,-0.114445,-0.115024
-0.118755,-0.118835,-0.118886,-0.118952,-0.115557,-0.115629,-0.115358,-0.11527
-0.11836,-0.117801,-0.117935,-0.117451,-0.114731,-0.114895,-0.11467,-0.115174
-0.117005,-0.116743,-0.117636,-0.11711,-0.114168,-0.115421,-0.115104,-0.114654
-0.118506,-0.118906,-0.117975,-0.118922,-0.115273,-0.115365,-0.113738,-0.114736
-0.118003,-0.118124,-0.11741,-0.117131,-0.114175,-0.114522,-0.114263,-0.115103
-0.118756,-0.118262,-0.117285,-0.118153,-0.115412,-0.11451,-0.114993,-0.11427
-0.119478,-0.118544,-0.118735,-0.118742,-0.116736,-0.116863,-0.116038,-0.114974
-0.118371,-0.117279,-0.118639,-0.117275,-0.114397,-0.113945,-0.114921,-0.113836
-0.1175,-0.117426,-0.118031,-0.117851,-0.113652,-0.114053,-0.114956,-0.114422
-0.118779,-0.118158,-0.118831,-0.117783,-0.11587,-0.114595,-0.115829,-0.116466
-0.11804,-0.116616,-0.117754,-0.117244,-0.114677,-0.114377,-0.114595,-0.114991
-0.117094,-0.116925,-0.118356,-0.118056,-0.114688,-0.114791,-0.114291,-0.114478
-0.117581,-0.118962,-0.119142,-0.118393,-0.115562,-0.115624,-0.115989,-0.114434
-0.117716,-0.116966,-0.118038,-0.117647,-0.114183,-0.115263,-0.114717,-0.113583
-0.11753,-0.118051,-0.117547,-0.117058,-0.114585,-0.114288,-0.114818,-0.113955
-0.118308,-0.118192,-0.118276,-0.118732,-0.114631,-0.114986,-0.116301,-0.114906
-0.118034,-0.117515,-0.11783,-0.117811,-0.115018,-0.115671,-0.115048,-0.114593
-0.117568,-0.117265,-0.117469,-0.117844,-0.114823,-0.115118,-0.114955,-0.115085
-0.118314,-0.116884,-0.116652,-0.117139,-0.115096,-0.115391,-0.114975,-0.115449
-0.117493,-0.117224,-0.117673,-0.118508,-0.114257,-0.114161,-0.113278,-0.112915
-0.119276,-0.119748,-0.119663,-0.119204,-0.115714,-0.115891,-0.11686,-0.116448
-0.119483,-0.120358,-0.120002,-0.120036,-0.117669,-0.116554,-0.117713,-0.116972
-0.119287,-0.119927,-0.120342,-0.119685,-0.116639,-0.116975,-0.117453,-0.116529
-0.11832,-0.118858,-0.117601,-0.117915,-0.114855,-0.115229,-0.115278,-0.115133
-0.119705,-0.119335,-0.119548,-0.119495,-0.116083,-0.116562,-0.115898,-0.115603
-0.118023,-0.118358,-0.118035,-0.117749,-0.115223,-0.115515,-0.114878,-0.114336
-0.117809,-0.117713,-0.117711,-0.118344,-0.114581,-0.115051,-0.114324,-0.114311
-0.118682,-0.119255,-0.119104,-0.11884,-0.117015,-0.116695,-0.1165,-0.116401
-0.117495,-0.117218,-0.117628,-0.116692,-0.114672,-0.11487,-0.114553,-0.114793
-0.117981,-0.118127,-0.117165,-0.117384,-0.113994,-0.114035,-0.114328,-0.114246
-0.119266,-0.117782,-0.118387,-0.118754,-0.11629,-0.116144,-0.11588,-0.115264
-0.117476,-0.117286,-0.117535,-0.117478,-0.11482,-0.115418,-0.11496,-0.114765
-0.117652,-0.117772,-0.117919,-0.117811,-0.115202,-0.11495,-0.114782,-0.115075
-0.118809,-0.118736,-0.118611,-0.119026,-0.116253,-0.115332,-0.115829,-0.11624
-0.118387,-0.116788,-0.117339,-0.117288,-0.114606,-0.113738,-0.114555,-0.113926
-0.116569,-0.118091,-0.116946,-0.11748,-0.11348,-0.114103,-0.113481,-0.114592
-0.119204,-0.118454,-0.118942,-0.118328,-0.11563,-0.114651,-0.116296,-0.115435
-0.11802,-0.11752,-0.117824,-0.117434,-0.11505,-0.114466,-0.114905,-0.114905
-0.117815,-0.117419,-0.116911,-0.116116,-0.113554,-0.113738,-0.114381,-0.113597
-0.118523,-0.11953,-0.118662,-0.118637,-0.115218,-0.115505,-0.114836,-0.114151
-0.117319,-0.116642,-0.118005,-0.117364,-0.114323,-0.114336,-0.114222,-0.11429
-0.118084,-0.118247,-0.117572,-0.117813,-0.114742,-0.114813,-0.114422,-0.114853
-0.1186,-0.118919,-0.118269,-0.11939,-0.116991,-0.116097,-0.115364,-0.116058
-0.117927,-0.117669,-0.117881,-0.117905,-0.115258,-0.114599,-0.114815,-0.114971
-0.117791,-0.117362,-0.118571,-0.117901,-0.115617,-0.115034,-0.113878,-0.114885
-0.118376,-0.118991,-0.117542,-0.117885,-0.115783,-0.115515,-0.115642,-0.115226
-0.11772,-0.11721,-0.11749,-0.117329,-0.114517,-0.114083,-0.113962,-0.114748
-0.117726,-0.117527,-0.117553,-0.118122,-0.115495,-0.114908,-0.114334,-0.115652
-0.118878,-0.118544,-0.119425,-0.118791,-0.116194,-0.115721,-0.116301,-0.116663
-0.118133,-0.117493,-0.117983,-0.118204,-0.114611,-0.114368,-0.114291,-0.113278
-0.117307,-0.117744,-0.118581,-0.118181,-0.114569,-0.114737,-0.116564,-0.115264
-0.118501,-0.118174,-0.118394,-0.118276,-0.115241,-0.11547,-0.115546,-0.115387
-0.118282,-0.118267,-0.117296,-0.117403,-0.114773,-0.114844,-0.114756,-0.114953
-0.118141,-0.117256,-0.118551,-0.118057,-0.114333,-0.114501,-0.113764,-0.113624
-0.119208,-0.118877,-0.117871,-0.117919,-0.114301,-0.115156,-0.115209,-0.114929
-0.116922,-0.116296,-0.117195,-0.117109,-0.115144,-0.11458,-0.114221,-0.114599
-0.117433,-0.117196,-0.116583,-0.117525,-0.114605,-0.114433,-0.115348,-0.115008
-0.118088,-0.11836,-0.117811,-0.117463,-0.114795,-0.115069,-0.115077,-0.115156
-0.11702,-0.116747,-0.117369,-0.117825,-0.114691,-0.114865,-0.11402,-0.114871
-0.11679,-0.116248,-0.117561,-0.11715,-0.114595,-0.115088,-0.114146,-0.114614
-0.118565,-0.118727,-0.117839,-0.118338,-0.114809,-0.114354,-0.115668,-0.115531
